日期,时段序号,开始时刻,结束时刻,时间区间,时长_h,区间平均电价,预测负载功率,预测光伏功率,预测净负荷功率
2025-12-13,127,21:00,21:10,21:00—21:10,0.166667,0.920000,2808.520142,0.000000,2808.520142
2025-12-13,128,21:10,21:20,21:10—21:20,0.166667,0.921950,2841.177979,0.000000,2841.177979
2025-12-13,129,21:20,21:30,21:20—21:30,0.166667,0.937100,2810.479126,0.000000,2810.479126
2025-12-13,130,21:30,21:40,21:30—21:40,0.166667,0.962100,2782.587158,0.000000,2782.587158
2025-12-13,131,21:40,21:50,21:40—21:50,0.166667,0.881750,2762.655762,0.000000,2762.655762
2025-12-13,132,21:50,22:00,21:50—22:00,0.166667,0.598650,2598.556152,0.000000,2598.556152
2025-12-13,133,22:00,22:10,22:00—22:10,0.166667,0.403400,2429.444824,0.000000,2429.444824
2025-12-13,134,22:10,22:20,22:10—22:20,0.166667,0.411350,2441.704956,0.000000,2441.704956
2025-12-13,135,22:20,22:30,22:20—22:30,0.166667,0.428300,2461.367065,0.000000,2461.367065
2025-12-13,136,22:30,22:40,22:30—22:40,0.166667,0.419200,2441.226685,0.000000,2441.226685
2025-12-13,137,22:40,22:50,22:40—22:50,0.166667,0.421350,2441.590942,0.000000,2441.590942
2025-12-13,138,22:50,23:00,22:50—23:00,0.166667,0.423900,2477.868896,0.000000,2477.868896
2025-12-13,139,23:00,23:10,23:00—23:10,0.166667,0.424250,2503.751709,0.000000,2503.751709
2025-12-13,140,23:10,23:20,23:10—23:20,0.166667,0.424400,2499.143066,0.000000,2499.143066
2025-12-13,141,23:20,23:30,23:20—23:30,0.166667,0.423000,2510.972168,0.000000,2510.972168
2025-12-13,142,23:30,23:40,23:30—23:40,0.166667,0.423000,2541.431274,0.000000,2541.431274
2025-12-13,143,23:40,23:50,23:40—23:50,0.166667,0.425550,2727.758911,0.000000,2727.758911
2025-12-13,144,23:50,次日00:00,23:50—次日00:00,0.166667,0.427350,3140.693115,0.000000,3140.693115
2025-12-14,1,00:00,00:10,00:00—00:10,0.166667,0.426200,3553.828730,0.000000,3553.828730
2025-12-14,2,00:10,00:20,00:10—00:20,0.166667,0.424650,3577.845703,0.000000,3577.845703
2025-12-14,3,00:20,00:30,00:20—00:30,0.166667,0.425700,3599.431030,0.000000,3599.431030
2025-12-14,4,00:30,00:40,00:30—00:40,0.166667,0.427050,3642.983032,0.000000,3642.983032
2025-12-14,5,00:40,00:50,00:40—00:50,0.166667,0.427150,3678.087646,0.000000,3678.087646
2025-12-14,6,00:50,01:00,00:50—01:00,0.166667,0.427800,3686.898071,0.000000,3686.898071
2025-12-14,7,01:00,01:10,01:00—01:10,0.166667,0.429800,3654.380859,0.000000,3654.380859
2025-12-14,8,01:10,01:20,01:10—01:20,0.166667,0.430650,3640.110474,0.000000,3640.110474
2025-12-14,9,01:20,01:30,01:20—01:30,0.166667,0.429050,3726.685303,0.000000,3726.685303
2025-12-14,10,01:30,01:40,01:30—01:40,0.166667,0.429550,3775.919189,0.000000,3775.919189
2025-12-14,11,01:40,01:50,01:40—01:50,0.166667,0.432250,3726.905396,0.000000,3726.905396
2025-12-14,12,01:50,02:00,01:50—02:00,0.166667,0.432200,3698.325317,0.000000,3698.325317
2025-12-14,13,02:00,02:10,02:00—02:10,0.166667,0.430200,3738.218262,0.000000,3738.218262
2025-12-14,14,02:10,02:20,02:10—02:20,0.166667,0.430850,3810.781494,0.000000,3810.781494
2025-12-14,15,02:20,02:30,02:20—02:30,0.166667,0.434550,3846.409058,0.000000,3846.409058
2025-12-14,16,02:30,02:40,02:30—02:40,0.166667,0.435750,3880.785767,0.000000,3880.785767
2025-12-14,17,02:40,02:50,02:40—02:50,0.166667,0.434150,3888.902710,0.000000,3888.902710
2025-12-14,18,02:50,03:00,02:50—03:00,0.166667,0.434600,3814.431885,0.000000,3814.431885
2025-12-14,19,03:00,03:10,03:00—03:10,0.166667,0.436550,3853.217651,0.000000,3853.217651
2025-12-14,20,03:10,03:20,03:10—03:20,0.166667,0.437250,3950.950684,0.000000,3950.950684
2025-12-14,21,03:20,03:30,03:20—03:30,0.166667,0.436350,3904.561279,0.000000,3904.561279
2025-12-14,22,03:30,03:40,03:30—03:40,0.166667,0.435450,3870.665039,0.000000,3870.665039
2025-12-14,23,03:40,03:50,03:40—03:50,0.166667,0.435650,3957.825806,0.000000,3957.825806
2025-12-14,24,03:50,04:00,03:50—04:00,0.166667,0.436900,4023.179565,0.000000,4023.179565
2025-12-14,25,04:00,04:10,04:00—04:10,0.166667,0.438950,3981.201538,0.000000,3981.201538
2025-12-14,26,04:10,04:20,04:10—04:20,0.166667,0.439500,3963.880615,0.000000,3963.880615
2025-12-14,27,04:20,04:30,04:20—04:30,0.166667,0.437650,4031.034790,0.000000,4031.034790
2025-12-14,28,04:30,04:40,04:30—04:40,0.166667,0.437850,4107.193848,0.000000,4107.193848
2025-12-14,29,04:40,04:50,04:40—04:50,0.166667,0.440750,4125.664551,0.000000,4125.664551
2025-12-14,30,04:50,05:00,04:50—05:00,0.166667,0.440850,4099.919189,0.000000,4099.919189
2025-12-14,31,05:00,05:10,05:00—05:10,0.166667,0.436400,4136.727539,0.001236,4136.726303
2025-12-14,32,05:10,05:20,05:10—05:20,0.166667,0.438600,4219.369385,0.001236,4219.368149
2025-12-14,33,05:20,05:30,05:20—05:30,0.166667,0.437000,4142.548706,0.000000,4142.548706
2025-12-14,34,05:30,05:40,05:30—05:40,0.166667,0.400700,3950.079590,0.017138,3950.062451
2025-12-14,35,05:40,05:50,05:40—05:50,0.166667,0.471050,4201.963501,0.017138,4201.946363
2025-12-14,36,05:50,06:00,05:50—06:00,0.166667,0.740350,4942.664551,0.000000,4942.664551
2025-12-14,37,06:00,06:10,06:00—06:10,0.166667,0.923350,5362.161865,0.238756,5361.923109
2025-12-14,38,06:10,06:20,06:10—06:20,0.166667,0.906300,5333.734863,0.238756,5333.496107
2025-12-14,39,06:20,06:30,06:20—06:30,0.166667,0.875850,5319.720459,0.000000,5319.720459
2025-12-14,40,06:30,06:40,06:30—06:40,0.166667,0.868000,5353.292480,3.325451,5349.967029
2025-12-14,41,06:40,06:50,06:40—06:50,0.166667,0.852150,5342.591064,3.325451,5339.265613
2025-12-14,42,06:50,07:00,06:50—07:00,0.166667,0.838800,5312.400391,2.319821,5310.080569
2025-12-14,43,07:00,07:10,07:00—07:10,0.166667,0.821300,5285.947266,103.747437,5182.199828
2025-12-14,44,07:10,07:20,07:10—07:20,0.166667,0.803200,5264.864258,335.704301,4929.159957
2025-12-14,45,07:20,07:30,07:20—07:30,0.166667,0.780800,5185.558105,601.392918,4584.165187
2025-12-14,46,07:30,07:40,07:30—07:40,0.166667,0.727150,5175.126709,879.250227,4295.876482
2025-12-14,47,07:40,07:50,07:40—07:50,0.166667,0.774950,5642.019043,1170.634776,4471.384267
2025-12-14,48,07:50,08:00,07:50—08:00,0.166667,1.010850,6606.185791,1462.978068,5143.207723
2025-12-14,49,08:00,08:10,08:00—08:10,0.166667,1.165000,7185.442871,1765.040812,5420.402059
2025-12-14,50,08:10,08:20,08:10—08:20,0.166667,1.131950,7113.717529,2085.119705,5028.597825
2025-12-14,51,08:20,08:30,08:20—08:30,0.166667,1.090250,7055.419922,2415.357926,4640.061996
2025-12-14,52,08:30,08:40,08:30—08:40,0.166667,1.072950,7079.470703,2744.865966,4334.604738
2025-12-14,53,08:40,08:50,08:40—08:50,0.166667,1.052000,7081.512695,3065.092425,4016.420270
2025-12-14,54,08:50,09:00,08:50—09:00,0.166667,1.039500,7079.343750,3366.039760,3713.303990
2025-12-14,55,09:00,09:10,09:00—09:10,0.166667,1.025350,7076.720215,3633.712123,3443.008092
2025-12-14,56,09:10,09:20,09:10—09:20,0.166667,1.003450,7084.069336,3866.412505,3217.656831
2025-12-14,57,09:20,09:30,09:20—09:30,0.166667,0.981100,7042.541748,4080.110956,2962.430792
2025-12-14,58,09:30,09:40,09:30—09:40,0.166667,0.956100,7035.703613,4288.657370,2747.046243
2025-12-14,59,09:40,09:50,09:40—09:50,0.166667,0.949550,7061.690918,4468.422044,2593.268874
2025-12-14,60,09:50,10:00,09:50—10:00,0.166667,0.977300,7031.899170,4617.821433,2414.077737
2025-12-14,61,10:00,10:10,10:00—10:10,0.166667,0.994800,6943.594971,4818.420563,2125.174408
2025-12-14,62,10:10,10:20,10:10—10:20,0.166667,0.975350,6883.838379,5065.195637,1818.642741
2025-12-14,63,10:20,10:30,10:20—10:30,0.166667,0.956850,6921.996582,5260.165971,1661.830611
2025-12-14,64,10:30,10:40,10:30—10:40,0.166667,0.969400,7002.392578,5387.483703,1614.908875
2025-12-14,65,10:40,10:50,10:40—10:50,0.166667,0.891450,7028.928223,5503.223045,1525.705178
2025-12-14,66,10:50,11:00,10:50—11:00,0.166667,0.650750,6937.845703,5634.359980,1303.485724
2025-12-14,67,11:00,11:10,11:00—11:10,0.166667,0.484350,6864.318359,5734.468466,1129.849893
2025-12-14,68,11:10,11:20,11:10—11:20,0.166667,0.483450,6862.358887,5787.677338,1074.681549
2025-12-14,69,11:20,11:30,11:20—11:30,0.166667,0.491700,6834.047363,5833.156180,1000.891183
2025-12-14,70,11:30,11:40,11:30—11:40,0.166667,0.480600,6834.047363,5882.019740,952.027623
2025-12-14,71,11:40,11:50,11:40—11:50,0.166667,0.472350,6769.679688,5921.198534,848.481154
2025-12-14,72,11:50,12:00,11:50—12:00,0.166667,0.454700,6509.334229,5932.157118,577.177110
2025-12-14,73,12:00,12:10,12:00—12:10,0.166667,0.442150,6324.594238,5896.255905,428.338334
2025-12-14,74,12:10,12:20,12:10—12:20,0.166667,0.448100,6340.799805,5823.646443,517.153362
2025-12-14,75,12:20,12:30,12:20—12:30,0.166667,0.450700,6374.732178,5747.963073,626.769105
2025-12-14,76,12:30,12:40,12:30—12:40,0.166667,0.428800,6327.859863,5682.976271,644.883592
2025-12-14,77,12:40,12:50,12:40—12:50,0.166667,0.489750,6342.804199,5589.533451,753.270748
2025-12-14,78,12:50,13:00,12:50—13:00,0.166667,0.698050,6487.585938,5449.477711,1038.108227
2025-12-14,79,13:00,13:10,13:00—13:10,0.166667,0.845750,6603.652344,5338.933199,1264.719145
2025-12-14,80,13:10,13:20,13:10—13:20,0.166667,0.852600,6596.829834,5267.968992,1328.860842
2025-12-14,81,13:20,13:30,13:20—13:30,0.166667,0.851700,6519.217285,5153.208782,1366.008503
2025-12-14,82,13:30,13:40,13:30—13:40,0.166667,0.862050,6475.751709,4971.515995,1504.235714
2025-12-14,83,13:40,13:50,13:40—13:50,0.166667,0.882450,6474.662354,4792.944791,1681.717563
2025-12-14,84,13:50,14:00,13:50—14:00,0.166667,0.939000,6490.716553,4667.046680,1823.669873
2025-12-14,85,14:00,14:10,14:00—14:10,0.166667,0.987800,6482.873535,4526.121318,1956.752217
2025-12-14,86,14:10,14:20,14:10—14:20,0.166667,0.999000,6435.224365,4335.060958,2100.163407
2025-12-14,87,14:20,14:30,14:20—14:30,0.166667,1.012450,6393.602539,4122.006335,2271.596204
2025-12-14,88,14:30,14:40,14:30—14:40,0.166667,1.058850,6378.648438,3865.337784,2513.310654
2025-12-14,89,14:40,14:50,14:40—14:50,0.166667,1.014100,6351.806885,3582.164400,2769.642485
2025-12-14,90,14:50,15:00,14:50—15:00,0.166667,0.803500,6356.034668,3327.294643,3028.740025
2025-12-14,91,15:00,15:10,15:00—15:10,0.166667,0.664700,6352.832031,3086.411435,3266.420596
2025-12-14,92,15:10,15:20,15:10—15:20,0.166667,0.690850,6308.189697,2824.443800,3483.745897
2025-12-14,93,15:20,15:30,15:20—15:30,0.166667,0.726250,6305.916260,2538.825538,3767.090722
2025-12-14,94,15:30,15:40,15:30—15:40,0.166667,0.742100,6355.886963,2244.914573,4110.972390
2025-12-14,95,15:40,15:50,15:40—15:50,0.166667,0.767850,6328.484375,1955.979269,4372.505106
2025-12-14,96,15:50,16:00,15:50—16:00,0.166667,0.793900,6258.432861,1676.395780,4582.037081
2025-12-14,97,16:00,16:10,16:00—16:10,0.166667,0.816300,6264.697998,1406.728733,4857.969265
2025-12-14,98,16:10,16:20,16:10—16:20,0.166667,0.839500,6280.724365,1135.066240,5145.658125
2025-12-14,99,16:20,16:30,16:20—16:30,0.166667,0.865500,6263.960449,854.241859,5409.718591
2025-12-14,100,16:30,16:40,16:30—16:40,0.166667,0.890750,6248.528564,582.616205,5665.912360
2025-12-14,101,16:40,16:50,16:40—16:50,0.166667,0.909350,6228.647217,323.958535,5904.688682
2025-12-14,102,16:50,17:00,16:50—17:00,0.166667,0.921350,6201.098877,99.734531,6101.364346
2025-12-14,103,17:00,17:10,17:00—17:10,0.166667,0.936300,6181.438965,2.138478,6179.300487
2025-12-14,104,17:10,17:20,17:10—17:20,0.166667,0.960200,6165.443848,3.208225,6162.235623
2025-12-14,105,17:20,17:30,17:20—17:30,0.166667,0.980200,6170.658447,3.208225,6167.450222
2025-12-14,106,17:30,17:40,17:30—17:40,0.166667,0.981100,6266.574463,0.000000,6266.574463
2025-12-14,107,17:40,17:50,17:40—17:50,0.166667,1.025100,5920.460693,0.230342,5920.230352
2025-12-14,108,17:50,18:00,17:50—18:00,0.166667,1.152750,4921.308594,0.230342,4921.078252
2025-12-14,109,18:00,18:10,18:00—18:10,0.166667,1.243700,4332.420410,0.000000,4332.420410
2025-12-14,110,18:10,18:20,18:10—18:20,0.166667,1.250400,4338.434082,0.016531,4338.417551
2025-12-14,111,18:20,18:30,18:20—18:30,0.166667,1.249600,4361.894287,0.016531,4361.877756
2025-12-14,112,18:30,18:40,18:30—18:40,0.166667,1.253350,4378.016846,0.000000,4378.016846
2025-12-14,113,18:40,18:50,18:40—18:50,0.166667,1.270150,4407.358887,0.001183,4407.357704
2025-12-14,114,18:50,19:00,18:50—19:00,0.166667,1.317350,4376.698975,0.001183,4376.697792
2025-12-14,115,19:00,19:10,19:00—19:10,0.166667,1.349450,4349.830566,0.000000,4349.830566
2025-12-14,116,19:10,19:20,19:10—19:20,0.166667,1.348400,4363.790283,0.000000,4363.790283
2025-12-14,117,19:20,19:30,19:20—19:30,0.166667,1.346400,4374.984619,0.000000,4374.984619
2025-12-14,118,19:30,19:40,19:30—19:40,0.166667,1.348650,4365.096680,0.000000,4365.096680
2025-12-14,119,19:40,19:50,19:40—19:50,0.166667,1.348150,4337.349365,0.000000,4337.349365
2025-12-14,120,19:50,20:00,19:50—20:00,0.166667,1.347750,4331.260010,0.000000,4331.260010
2025-12-14,121,20:00,20:10,20:00—20:10,0.166667,1.349750,4346.283203,0.000000,4346.283203
2025-12-14,122,20:10,20:20,20:10—20:20,0.166667,1.345650,4369.816162,0.000000,4369.816162
2025-12-14,123,20:20,20:30,20:20—20:30,0.166667,1.344450,4406.096436,0.000000,4406.096436
2025-12-14,124,20:30,20:40,20:30—20:40,0.166667,1.372050,4405.177002,0.000000,4405.177002
2025-12-14,125,20:40,20:50,20:40—20:50,0.166667,1.308900,4374.275146,0.000000,4374.275146
2025-12-14,126,20:50,21:00,20:50—21:00,0.166667,1.077900,4349.226807,0.000000,4349.226807
2025-12-14,127,21:00,21:10,21:00—21:10,0.166667,0.920000,4329.432617,0.000000,4329.432617
2025-12-14,128,21:10,21:20,21:10—21:20,0.166667,0.921950,4320.725342,0.000000,4320.725342
2025-12-14,129,21:20,21:30,21:20—21:30,0.166667,0.937100,4352.106934,0.000000,4352.106934
2025-12-14,130,21:30,21:40,21:30—21:40,0.166667,0.962100,4399.671143,0.000000,4399.671143
2025-12-14,131,21:40,21:50,21:40—21:50,0.166667,0.881750,4194.215454,0.000000,4194.215454
2025-12-14,132,21:50,22:00,21:50—22:00,0.166667,0.598650,3648.456421,0.000000,3648.456421
2025-12-14,133,22:00,22:10,22:00—22:10,0.166667,0.403400,3344.074097,0.000000,3344.074097
2025-12-14,134,22:10,22:20,22:10—22:20,0.166667,0.411350,3408.949829,0.000000,3408.949829
2025-12-14,135,22:20,22:30,22:20—22:30,0.166667,0.428300,3405.073486,0.000000,3405.073486
2025-12-14,136,22:30,22:40,22:30—22:40,0.166667,0.419200,3344.353760,0.000000,3344.353760
2025-12-14,137,22:40,22:50,22:40—22:50,0.166667,0.421350,3343.766235,0.000000,3343.766235
2025-12-14,138,22:50,23:00,22:50—23:00,0.166667,0.423900,3396.983643,0.000000,3396.983643
2025-12-14,139,23:00,23:10,23:00—23:10,0.166667,0.424250,3454.396484,0.000000,3454.396484
2025-12-14,140,23:10,23:20,23:10—23:20,0.166667,0.424400,3498.046631,0.000000,3498.046631
2025-12-14,141,23:20,23:30,23:20—23:30,0.166667,0.423000,3532.694702,0.000000,3532.694702
2025-12-14,142,23:30,23:40,23:30—23:40,0.166667,0.423000,3528.536743,0.000000,3528.536743
2025-12-14,143,23:40,23:50,23:40—23:50,0.166667,0.425550,3524.646240,0.000000,3524.646240
2025-12-14,144,23:50,次日00:00,23:50—次日00:00,0.166667,0.427350,3551.085938,0.000000,3551.085938
2025-12-15,1,00:00,00:10,00:00—00:10,0.166667,0.426200,3637.684922,0.000000,3637.684922
2025-12-15,2,00:10,00:20,00:10—00:20,0.166667,0.424650,3617.155151,0.000000,3617.155151
2025-12-15,3,00:20,00:30,00:20—00:30,0.166667,0.425700,3616.494507,0.000000,3616.494507
2025-12-15,4,00:30,00:40,00:30—00:40,0.166667,0.427050,3626.963501,0.000000,3626.963501
2025-12-15,5,00:40,00:50,00:40—00:50,0.166667,0.427150,3685.388794,0.000000,3685.388794
2025-12-15,6,00:50,01:00,00:50—01:00,0.166667,0.427800,3730.285522,0.000000,3730.285522
2025-12-15,7,01:00,01:10,01:00—01:10,0.166667,0.429800,3711.264038,0.000000,3711.264038
2025-12-15,8,01:10,01:20,01:10—01:20,0.166667,0.430650,3701.108276,0.000000,3701.108276
2025-12-15,9,01:20,01:30,01:20—01:30,0.166667,0.429050,3743.492920,0.000000,3743.492920
2025-12-15,10,01:30,01:40,01:30—01:40,0.166667,0.429550,3783.565796,0.000000,3783.565796
2025-12-15,11,01:40,01:50,01:40—01:50,0.166667,0.432250,3765.266479,0.000000,3765.266479
2025-12-15,12,01:50,02:00,01:50—02:00,0.166667,0.432200,3760.579102,0.000000,3760.579102
2025-12-15,13,02:00,02:10,02:00—02:10,0.166667,0.430200,3814.739990,0.000000,3814.739990
2025-12-15,14,02:10,02:20,02:10—02:20,0.166667,0.430850,3887.940918,0.000000,3887.940918
2025-12-15,15,02:20,02:30,02:20—02:30,0.166667,0.434550,3918.092529,0.000000,3918.092529
2025-12-15,16,02:30,02:40,02:30—02:40,0.166667,0.435750,3971.826782,0.000000,3971.826782
2025-12-15,17,02:40,02:50,02:40—02:50,0.166667,0.434150,4032.472656,0.000000,4032.472656
2025-12-15,18,02:50,03:00,02:50—03:00,0.166667,0.434600,3989.443359,0.000000,3989.443359
2025-12-15,19,03:00,03:10,03:00—03:10,0.166667,0.436550,3980.615845,0.000000,3980.615845
2025-12-15,20,03:10,03:20,03:10—03:20,0.166667,0.437250,4028.206055,0.000000,4028.206055
2025-12-15,21,03:20,03:30,03:20—03:30,0.166667,0.436350,4040.903564,0.000000,4040.903564
2025-12-15,22,03:30,03:40,03:30—03:40,0.166667,0.435450,4051.218750,0.000000,4051.218750
2025-12-15,23,03:40,03:50,03:40—03:50,0.166667,0.435650,4056.784790,0.000000,4056.784790
2025-12-15,24,03:50,04:00,03:50—04:00,0.166667,0.436900,4073.309326,0.000000,4073.309326
2025-12-15,25,04:00,04:10,04:00—04:10,0.166667,0.438950,4088.697632,0.000000,4088.697632
2025-12-15,26,04:10,04:20,04:10—04:20,0.166667,0.439500,4076.238892,0.000000,4076.238892
2025-12-15,27,04:20,04:30,04:20—04:30,0.166667,0.437650,4086.743164,0.000000,4086.743164
2025-12-15,28,04:30,04:40,04:30—04:40,0.166667,0.437850,4166.101074,0.000000,4166.101074
2025-12-15,29,04:40,04:50,04:40—04:50,0.166667,0.440750,4256.983154,0.000000,4256.983154
2025-12-15,30,04:50,05:00,04:50—05:00,0.166667,0.440850,4244.338623,0.000000,4244.338623
2025-12-15,31,05:00,05:10,05:00—05:10,0.166667,0.436400,4213.023926,0.001231,4213.022695
2025-12-15,32,05:10,05:20,05:10—05:20,0.166667,0.438600,4236.117432,0.001231,4236.116201
2025-12-15,33,05:20,05:30,05:20—05:30,0.166667,0.437000,4226.011963,0.000000,4226.011963
2025-12-15,34,05:30,05:40,05:30—05:40,0.166667,0.400700,4160.594238,0.017029,4160.577209
2025-12-15,35,05:40,05:50,05:40—05:50,0.166667,0.471050,4345.508789,0.017029,4345.491760
2025-12-15,36,05:50,06:00,05:50—06:00,0.166667,0.740350,4969.407471,0.000000,4969.407471
2025-12-15,37,06:00,06:10,06:00—06:10,0.166667,0.923350,5410.468750,0.237305,5410.231445
2025-12-15,38,06:10,06:20,06:10—06:20,0.166667,0.906300,5400.421387,0.237305,5400.184082
2025-12-15,39,06:20,06:30,06:20—06:30,0.166667,0.875850,5345.792725,0.000000,5345.792725
2025-12-15,40,06:30,06:40,06:30—06:40,0.166667,0.868000,5362.414551,3.305257,5359.109294
2025-12-15,41,06:40,06:50,06:40—06:50,0.166667,0.852150,5396.317139,3.305257,5393.011882
2025-12-15,42,06:50,07:00,06:50—07:00,0.166667,0.838800,5396.338623,1.330219,5395.008404
2025-12-15,43,07:00,07:10,07:00—07:10,0.166667,0.821300,5355.186523,98.656379,5256.530144
2025-12-15,44,07:10,07:20,07:10—07:20,0.166667,0.803200,5321.892334,325.872352,4996.019982
2025-12-15,45,07:20,07:30,07:20—07:30,0.166667,0.780800,5257.142822,590.578014,4666.564808
2025-12-15,46,07:30,07:40,07:30—07:40,0.166667,0.727150,5240.894531,869.437234,4371.457298
2025-12-15,47,07:40,07:50,07:40—07:50,0.166667,0.774950,5656.450195,1161.202936,4495.247259
2025-12-15,48,07:50,08:00,07:50—08:00,0.166667,1.010850,6549.437012,1455.031691,5094.405321
2025-12-15,49,08:00,08:10,08:00—08:10,0.166667,1.165000,7152.161377,1761.359557,5390.801820
2025-12-15,50,08:10,08:20,08:10—08:20,0.166667,1.131950,7160.864746,2077.239896,5083.624850
2025-12-15,51,08:20,08:30,08:20—08:30,0.166667,1.090250,7104.715820,2389.746748,4714.969073
2025-12-15,52,08:30,08:40,08:30—08:40,0.166667,1.072950,7165.883545,2712.092879,4453.790666
2025-12-15,53,08:40,08:50,08:40—08:50,0.166667,1.052000,7183.546387,3040.023390,4143.522997
2025-12-15,54,08:50,09:00,08:50—09:00,0.166667,1.039500,7139.486572,3341.339040,3798.147532
2025-12-15,55,09:00,09:10,09:00—09:10,0.166667,1.025350,7112.729248,3599.016593,3513.712655
2025-12-15,56,09:10,09:20,09:10—09:20,0.166667,1.003450,7104.285156,3823.971743,3280.313414
2025-12-15,57,09:20,09:30,09:20—09:30,0.166667,0.981100,7087.033936,4036.781978,3050.251957
2025-12-15,58,09:30,09:40,09:30—09:40,0.166667,0.956100,7082.755859,4242.262338,2840.493522
2025-12-15,59,09:40,09:50,09:40—09:50,0.166667,0.949550,7087.928223,4426.876232,2661.051991
2025-12-15,60,09:50,10:00,09:50—10:00,0.166667,0.977300,7043.812012,4600.968489,2442.843523
2025-12-15,61,10:00,10:10,10:00—10:10,0.166667,0.994800,6975.103760,4815.816554,2159.287206
2025-12-15,62,10:10,10:20,10:10—10:20,0.166667,0.975350,6941.455566,5040.474653,1900.980913
2025-12-15,63,10:20,10:30,10:20—10:30,0.166667,0.956850,6957.117676,5204.549713,1752.567963
2025-12-15,64,10:30,10:40,10:30—10:40,0.166667,0.969400,6965.773438,5346.033104,1619.740334
2025-12-15,65,10:40,10:50,10:40—10:50,0.166667,0.891450,6961.405518,5483.030815,1478.374702
2025-12-15,66,10:50,11:00,10:50—11:00,0.166667,0.650750,6979.717529,5576.983667,1402.733862
2025-12-15,67,11:00,11:10,11:00—11:10,0.166667,0.484350,6935.516113,5642.242743,1293.273370
2025-12-15,68,11:10,11:20,11:10—11:20,0.166667,0.483450,6827.422363,5704.691281,1122.731082
2025-12-15,69,11:20,11:30,11:20—11:30,0.166667,0.491700,6773.331787,5771.155099,1002.176688
2025-12-15,70,11:30,11:40,11:30—11:40,0.166667,0.480600,6788.731934,5849.334121,939.397813
2025-12-15,71,11:40,11:50,11:40—11:50,0.166667,0.472350,6760.331299,5902.818521,857.512778
2025-12-15,72,11:50,12:00,11:50—12:00,0.166667,0.454700,6558.123291,5889.922735,668.200556
2025-12-15,73,12:00,12:10,12:00—12:10,0.166667,0.442150,6360.382080,5843.087612,517.294468
2025-12-15,74,12:10,12:20,12:10—12:20,0.166667,0.448100,6355.114258,5793.117433,561.996825
2025-12-15,75,12:20,12:30,12:20—12:30,0.166667,0.450700,6404.354980,5737.407801,666.947180
2025-12-15,76,12:30,12:40,12:30—12:40,0.166667,0.428800,6368.123535,5682.174996,685.948539
2025-12-15,77,12:40,12:50,12:40—12:50,0.166667,0.489750,6374.236572,5589.101042,785.135530
2025-12-15,78,12:50,13:00,12:50—13:00,0.166667,0.698050,6515.606201,5430.430348,1085.175853
2025-12-15,79,13:00,13:10,13:00—13:10,0.166667,0.845750,6638.942871,5281.659020,1357.283851
2025-12-15,80,13:10,13:20,13:10—13:20,0.166667,0.852600,6627.000977,5163.603196,1463.397780
2025-12-15,81,13:20,13:30,13:20—13:30,0.166667,0.851700,6551.335205,5020.164752,1531.170453
2025-12-15,82,13:30,13:40,13:30—13:40,0.166667,0.862050,6523.216309,4862.909730,1660.306579
2025-12-15,83,13:40,13:50,13:40—13:50,0.166667,0.882450,6510.715088,4733.085181,1777.629907
2025-12-15,84,13:50,14:00,13:50—14:00,0.166667,0.939000,6490.505371,4620.784551,1869.720821
2025-12-15,85,14:00,14:10,14:00—14:10,0.166667,0.987800,6471.478516,4465.523891,2005.954625
2025-12-15,86,14:10,14:20,14:10—14:20,0.166667,0.999000,6445.612305,4258.086564,2187.525741
2025-12-15,87,14:20,14:30,14:20—14:30,0.166667,1.012450,6452.394775,4037.623204,2414.771571
2025-12-15,88,14:30,14:40,14:30—14:40,0.166667,1.058850,6438.011719,3801.265861,2636.745858
2025-12-15,89,14:40,14:50,14:40—14:50,0.166667,1.014100,6384.300781,3560.101544,2824.199237
2025-12-15,90,14:50,15:00,14:50—15:00,0.166667,0.803500,6388.320801,3338.745919,3049.574882
2025-12-15,91,15:00,15:10,15:00—15:10,0.166667,0.664700,6382.256836,3109.988210,3272.268626
2025-12-15,92,15:10,15:20,15:10—15:20,0.166667,0.690850,6333.584961,2850.951842,3482.633119
2025-12-15,93,15:20,15:30,15:20—15:30,0.166667,0.726250,6321.740967,2573.747997,3747.992970
2025-12-15,94,15:30,15:40,15:30—15:40,0.166667,0.742100,6373.725098,2288.852077,4084.873021
2025-12-15,95,15:40,15:50,15:40—15:50,0.166667,0.767850,6376.610107,1998.372678,4378.237429
2025-12-15,96,15:50,16:00,15:50—16:00,0.166667,0.793900,6294.319092,1704.941855,4589.377237
2025-12-15,97,16:00,16:10,16:00—16:10,0.166667,0.816300,6246.231934,1416.458172,4829.773762
2025-12-15,98,16:10,16:20,16:10—16:20,0.166667,0.839500,6256.020996,1132.655822,5123.365174
2025-12-15,99,16:20,16:30,16:20—16:30,0.166667,0.865500,6259.511230,850.682030,5408.829201
2025-12-15,100,16:30,16:40,16:30—16:40,0.166667,0.890750,6263.665771,580.286148,5683.379623
2025-12-15,101,16:40,16:50,16:40—16:50,0.166667,0.909350,6249.460693,320.681847,5928.778846
2025-12-15,102,16:50,17:00,16:50—17:00,0.166667,0.921350,6210.040527,97.058399,6112.982128
2025-12-15,103,17:00,17:10,17:00—17:10,0.166667,0.936300,6204.427490,1.309932,6203.117559
2025-12-15,104,17:10,17:20,17:10—17:20,0.166667,0.960200,6195.736328,3.250548,6192.485780
